city,body_type,Kms_Driven,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seating_Capacity,RTO,Ownership,Transmission,Mileage,Engine_Displacement,Max Power,Color,Engine Type,Max Torque,No of Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
Kolkata,Sedan,60000,Fiat,Fiat Linea,2011,764,Dynamic,185000,2011,Third Party insurance,Petrol,5,UP33,Second Owner,Manual,14.6,1368,88.7bhp@6000rpm,Gray,FIRE Engine,115Nm@4500rpm,4.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,4560,1730,1487,2603,1490,1495,1240,1490,5 speed manual,Front Wheel Drive,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",15,4.0,184.0,352.0,10.5:1,12.9,170
Kolkata,Sedan,19859,BMW,BMW 5 Series,2019,250,520d Luxury Line,3950000,Apr 2019,Comprehensive,Diesel,5,WB08,First Owner,Automatic,20.37,1995,187.74bhp@4000rpm,Grey,TwinPower Turbo Inline 4 Cylinder Engine,400Nm@1750-2500rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Twin,No,4936,2126,1466,2975,1605,1630,1660,1490,8-Speed Steptronic,RWD,Power,5.6,Ventilated Disc,Ventilated Disc,"Tubeless, Runflat",18,4.0,184.0,520.0,10.5:1,7.5,235
Kolkata,SUV,7405,Jeep,Jeep Wrangler,2023,7663,Rubicon BSVI,6250000,Mar 2023,Comprehensive,Petrol,5,AR01,First Owner,Automatic,12.1,1998,268bhp@5250rpm,White,2.0L GME T4 DI TC,400Nm@3000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,4882,1894,1848,3008,1490,1495,2027,1490,8 Speed,4WD,Power,5.1,Ventilated Disc,Ventilated Disc,Tubeless Tyres Mud Terrain,17,5.0,184.0,352.0,10.5:1,12.9,170
Kolkata,SUV,52922,Honda,Honda BR-V,2016,1184,i-VTEC V MT,620000,Sept 2016,Comprehensive,Petrol,7,WB08,First Owner,Manual,15.4,1497,117.3bhp@6600rpm,Silver,i-VTEC Petrol Engine,145Nm@4600rpm,4.0,SOHC,MPFI,2.99 X 3.46 mm,No,No,4453,1735,1666,2662,1490,1495,1225,1490,6 Speed,Front Wheel Drive,Power,5.3,Disc,Drum,"Tubeless,Radials",16,5.0,184.0,223.0,10.5:1,12.9,170
Kolkata,SUV,60000,Ford,Ford Ecosport,2015,887,1.5 Ti VCT MT Trend BSIV,350000,Oct 2015,Third Party insurance,Petrol,5,WB08,First Owner,Manual,15.85,1499,110.4bhp@6300rpm,Red,Ti-VCT Petrol Engine,140Nm@4400rpm,4.0,DOHC,Direct Injection,79 X 76.5 mm,No,No,3999,1765,1708,2520,1519,1524,1230,1490,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",0,5.0,184.0,346.0,11.0:1,16.0,182
Kolkata,Hatchback,32000,Hyundai,Hyundai Grand i10,2019,5607,1.2 Kappa Asta,463999,Sept 2019,Comprehensive,Petrol,5,WB26,First Owner,Manual,18.9,1197,81.86bhp@6000rpm,Blue,Kappa VTVT Petrol Engine,113.75nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3765,1660,1520,2425,1479,1493,1060,1490,5 Speed,Front Wheel Drive,Power,4.8,Disc,Drum,Tubeless,14,5.0,184.0,256.0,10.5:1,12.9,165
Kolkata,Hatchback,47739,Honda,Honda Jazz,2017,1339,1.2 V i VTEC,412000,Aug 2017,Comprehensive,Petrol,5,WB06,Second Owner,Manual,18.7,1199,88.7bhp@6000rpm,Red,i-VTEC Petrol Engine,110Nm@4800rpm,4.0,SOHC,PGM - Fi,73.0 X 89.4 mm,No,No,3955,1694,1544,2530,1490,1495,1044,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,354.0,10.5:1,13.7,172
Kolkata,Hatchback,10717,Maruti,Maruti Alto K10,2019,3954,VXI AGS Optional,375000,Mar 2019,Third Party insurance,Petrol,5,WB26,Second Owner,Automatic,23.95,998,67.1bhp@6000rpm,Silver,K Series Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3545,1490,1475,2360,1295,1290,784,1210,5 Speed,Front Wheel Drive,Power,4.6,Ventilated Disc,Drum,"Tubeless,Radial",0,5.0,184.0,177.0,10.5:1,13.3,145
Kolkata,Sedan,41000,Honda,Honda City,2015,1287,i DTEC VX,621000,May 2015,Comprehensive,Diesel,5,WB02,First Owner,Manual,25.1,1498,98.6bhp@3600rpm,White,i DTEC Diesel Engine ,200Nm@1750rpm,4.0,DOHC,Direct Injection,76.0 X 82.5 mm,Yes,No,4440,1695,1495,2600,1480,1465,1165,1490,6 Speed ,Front Wheel Drive,Power,5.3,Disc,Drum,"Tubeless,Radial",15,4.0,184.0,510.0,16.0:1,10.0,190
Kolkata,Hatchback,17619,Hyundai,Hyundai Santro,2020,8087,Magna Corp Edition,443000,Nov 2020,Comprehensive,Petrol,5,WB24,Second Owner,Manual,20.3,1086,68.07bhp@5500rpm,Silver,1.1 L Petrol,99.07Nm@4500 rpm,4.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,3610,1645,1560,2400,1476,1494,1030,1490,5 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,235.0,10.5:1,12.9,170
Kolkata,Hatchback,9221,Renault,Renault KWID,2021,7431,1.0 RXT Opt,422000,Dec 2021,Comprehensive,Petrol,5,WB08,First Owner,Manual,21.74,999,67bhp@5500rpm,Red,Petrol Engine,91Nm@4250rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3731,1579,1474,2422,1490,1495,730,1490,5 Speed,Front Wheel Drive,Electric,4.9,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,279.0,10.5:1,12.9,170
Kolkata,SUV,70000,Honda,Honda WR-V,2019,5475,i-VTEC S,550000,Dec 2019,Third Party insurance,Petrol,5,WB02,First Owner,Manual,17.5,1199,88.7bhp@6000rpm,Silver,i-VTEC Petrol Engine,110Nm@4800rpm,4.0,SOHC,MPFi,73.0 X 89.4 mm,No,No,3999,1734,1601,2555,1490,1495,1084,1490,5 Speed,Front Wheel Drive,Electric,5.3,Ventilated Disc,Drum,"Tubeless,Radial",16,5.0,184.0,352.0,10.5:1,15.31,164
Kolkata,Hatchback,10519,Maruti,Maruti Swift,2019,10403,VXI,545000,Nov 2019,Third Party insurance,Petrol,5,WB26,First Owner,Manual,22.38,1197,88.50bhp@6000rpm,Silver,K Series Dual jet,113Nm@4400rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3845,1735,1530,2450,1530,1530,1103,1335,5-Speed,Front Wheel Drive,Electric,4.8,Disc,Drum,"Radial, Tubeless",0,5.0,184.0,268.0,10.5:1,12.9,170
Kolkata,Sedan,50000,Hyundai,Hyundai Verna,2014,1820,1.6 SX VTVT (O),450000,2014,Third Party insurance,Petrol,5,WB02,Second Owner,Manual,17.1,1591,121.3bhp@6300rpm,Others,VTVT Petrol Engine,154.9Nm@4200rpm,4.0,DOHC,MPFI,77.0mm X 85.44mm,No,No,4370,1700,1475,2570,1490,1495,1280,1490,5 Speed,Front Wheel Drive,Power,5.2,Disc ,Disc,"Tubeless,Radial",16,4.0,184.0,352.0,10.5:1,12.9,170
Kolkata,Hatchback,19907,Maruti,Maruti Celerio,2022,10362,VXI CNG,597000,Mar 2022,Comprehensive,CNG,5,WB02,First Owner,Manual,18.9,998,55.92bhp@5300rpm,Others,K10C,82.1Nm@3400rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3695,1655,1555,2435,1430,1440,905,1320,5-Speed,Front Wheel Drive,Electric,5.1,Ventilated Disc,Drum,"Tubeless, Radial",0,5.0,184.0,352.0,10.5:1,12.9,170
Kolkata,Hatchback,84771,Maruti,Maruti Swift,2015,10403,VXI,330000,Nov 2015,Comprehensive,Petrol,5,WB24,Second Owner,Manual,22.38,1197,88.50bhp@6000rpm,Silver,K Series Dual jet,113Nm@4400rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3845,1735,1530,2450,1530,1530,1103,1335,5-Speed,Front Wheel Drive,Electric,4.8,Disc,Drum,"Radial, Tubeless",0,5.0,184.0,268.0,10.5:1,12.9,170
Kolkata,Hatchback,7000,Honda,Honda Brio,2015,1193,VX AT,595000,Sept 2015,Comprehensive,Petrol,5,WB10,Second Owner,Automatic,16.5,1198,86.8bhp@6000rpm,Grey,i-VTEC Engine,109Nm@4500rpm,4.0,SOHC,PGM - Fi,73.0 X 89.4 mm,No,No,3610,1680,1500,2345,1480,1465,970,1490,5 Speed,Front Wheel Drive,Power,4.7,Disc,Drum,"Tubeless,Radial",14,5.0,184.0,175.0,10.5:1,16.0,185
Kolkata,Sedan,50000,Honda,Honda City,2017,5626,i-VTEC V,500000,Jun 2017,Third Party insurance,Petrol,5,WB02,First Owner,Manual,17.4,1497,117.6bhp@6600rpm,Grey,i VTEC Engine,145Nm@4600rpm,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,No,No,4440,1695,1495,2600,1490,1480,1061,1436,5 Speed,Front Wheel Drive,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",15,4.0,184.0,510.0,10.3:1,9.64,189
Kolkata,Sedan,52000,Audi,Audi A6,2013,56,2.0 TDI Premium Plus,1075000,Apr 2013,Comprehensive,Diesel,5,WB02,First Owner,Automatic,17.68,1968,174.33bhp@3750-4200rpm,White,TDI Diesel Engine ,380Nm@1750-2500rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4915,2086,1455,2912,1627,1618,1660,2165,8 Speed,Front Wheel Drive,Power,5.95,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",17,4.0,184.0,530.0,10.5:1,8.2,222
Kolkata,SUV,15407,Tata,Tata Nexon,2021,7988,XM S BSVI,835000,Sept 2021,Comprehensive,Petrol,5,WB06,First Owner,Manual,17.33,1199,118.35bhp@5500rpm,Foliage,1.2l Turbocharged Revotron Engine,170Nm@1750-4000rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3993,1811,1606,2498,1490,1495,1345,1490,6 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,350.0,10.5:1,12.9,170
Kolkata,Hatchback,50000,Hyundai,Hyundai i10,2009,1591,Magna 1.2,175000,2009,Third Party insurance,Petrol,5,WB06,Second Owner,Manual,20.36,1197,78.9bhp@6000rpm,Others,Petrol Engine,111.7Nm@4000rpm,4.0,DOHC ,MPFI,71 x 75.6 mm,No,No,3585,1595,1550,2380,1400,1385,930,1490,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",13,4.0,184.0,352.0,10.5:1 ,12.9,170
Kolkata,Sedan,80000,Hindustan Motors,Ambassador,1985,1125,Classic Nova Petrol,495000,2022,Comprehensive,Petrol,5,WB02,First Owner,Manual,12.8,1817,75 PS @ 5000 rpm,Blue,In-Line Engine,130 Nm @ 3000 rpm,4.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,4325,1662,1593,2464,1408,1356,1104,1554,5 Speed,Front Wheel Drive,Power,5.1,Tandem master cylinder with Servo assist,"228.6 mm dia, drums on rear wheels","Tubeless,Radial",15,4.0,184.0,352.0,8.5:1,18.3,170
Kolkata,Sedan,58000,Honda,Honda City,2017,5626,i-VTEC V,550000,Apr 2017,Third Party insurance,Petrol,5,WB02,First Owner,Manual,17.4,1497,117.6bhp@6600rpm,Silver,i VTEC Engine,145Nm@4600rpm,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,No,No,4440,1695,1495,2600,1490,1480,1061,1436,5 Speed,Front Wheel Drive,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",15,4.0,184.0,510.0,10.3:1,9.64,189
Kolkata,Sedan,14000,Hyundai,Hyundai Verna,2021,7729,SX,1025000,Oct 2021,Third Party insurance,Petrol,5,WB26,First Owner,Manual,17.7,1497,113.18bhp@6300rpm,Blue,1.5 l MPi petrol,143.8Nm@4500rpm,4.0,DOHC with VIS,MPi,73.0 X 89.4 mm,No,No,4440,1729,1475,2600,1490,1495,1180,1490,6 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless, Radial",16,4.0,184.0,352.0,10.5:1,12.9,170
Kolkata,Sedan,80000,Hyundai,Hyundai Elantra,2014,1471,SX,350000,2014,Third Party insurance,Petrol,5,WB08,Third Owner,Manual,16.3,1797,147.5bhp@6500rpm,Others,Dual VTVT Petrol Engine,177.5Nm@4700rpm,4.0,DOHC,Multipoint Injection,81.0mm X 87.2mm,No,No,4530,1775,1470,2700,1569,1582,1329,1640,6 Speed ,Front Wheel Drive,Power,5.3,Disc,Disc,"Tubeless,Radial",16,4.0,184.0,420.0,10.3:1,12.07,170
Kolkata,Sedan,45000,Hyundai,Hyundai Elantra,2017,5382,2.0 SX Option,775000,Feb 2017,Third Party insurance,Petrol,5,WB12,First Owner,Manual,14.59,1999,149.92bhp@6200rpm,Silver,Nu 2.0 MPi Petrol Engine,192.2Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,4570,1800,1465,2700,1555,1564,1280,1490,6 Speed,Front Wheel Drive,Power,5.1,Disc,Disc,"Tubeless,Radial",16,4.0,184.0,420.0,10.5:1,12.9,210
Kolkata,Sedan,119236,Maruti,Maruti Swift Dzire,2014,10244,VXI,306000,Aug 2014,Third Party insurance,Petrol,5,WB24,First Owner,Manual,22.41,1197,88.50bhp@6000rpm,Silver,In-Line Engine,113Nm@4400rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1735,1515,2450,1490,1495,1103,1335,5 Speed,Front Wheel Drive,Electric,4.8,Disc,Drum,"Tubeless, Radial",0,4.0,160.0,378.0,10.5:1,12.9,170
Kolkata,Hatchback,98074,Maruti,Maruti Baleno,2016,3962,1.2 Delta,432000,Aug 2016,Comprehensive,Petrol,5,WB24,First Owner,Manual,21.4,1197,83.1bhp@6000rpm,Red,VVT Petrol Engine,115Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1745,1510,2520,1515,1525,870,1340,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,339.0,10.5:1,12.36,180
Kolkata,Sedan,40330,Mercedes-Benz,Mercedes-Benz C-Class,2013,4670,C 220 CDI Elegance AT,1080000,Dec 2013,Comprehensive,Diesel,5,WB02,First Owner,Automatic,14.84,2143,170bhp@3000-4200rpm,White,CDI Blue Efficiency Engin,400Nm@1400-2800rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,No,No,4591,1770,1447,2760,1549,1552,1610,2115,7 Speed,RWD,Power,5.42,Ventilated Disc,Solid Disc,"Tubeless,Radial",16,4.0,184.0,475.0,16.2:2,8.5,170
Kolkata,Sedan,84989,Maruti,Maruti Swift Dzire,2014,10244,VXI,314000,Oct 2014,Comprehensive,Petrol,5,WB02,Second Owner,Manual,22.41,1197,88.50bhp@6000rpm,Silver,In-Line Engine,113Nm@4400rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1735,1515,2450,1490,1495,1103,1335,5 Speed,Front Wheel Drive,Electric,4.8,Disc,Drum,"Tubeless, Radial",0,4.0,160.0,378.0,10.5:1,12.9,170
Kolkata,Hatchback,72017,Maruti,Maruti Wagon R,2014,4310,VXI BS IV,269000,Jan 2014,Comprehensive,Petrol,5,WB02,Second Owner,Manual,20.51,998,67.04bhp@6200rpm,Silver,K10B Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFI,69 x 72 mm,No,No,3599,1495,1700,2400,1295,1290,885,1350,5 Speed,Front Wheel Drive,Power,4.6,Ventilated Disc,Drum,Tubeless Tyres,0,5.0,184.0,352.0,10.5:1,18.6,152
Kolkata,MUV,65002,Maruti,Maruti Ertiga,2015,4049,LDI,521000,Feb 2015,Comprehensive,Diesel,7,WB08,First Owner,Manual,20.77,1248,88.76bhp@4000rpm,Grey,DDiS Diesel Engine,200Nm@1750rpm,4.0,DOHC,CRDI,69.6 X 82 mm,Yes,No,4265,1695,1685,2740,1480,1490,1235,1845,5 Speed ,Front Wheel Drive,Power,5.2,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,352.0,17.6:1,13.3,160
Kolkata,Sedan,85862,Maruti,Maruti Swift Dzire,2015,10244,VXI,342000,Jul 2015,Comprehensive,Petrol,5,WB08,First Owner,Manual,22.41,1197,88.50bhp@6000rpm,Others,In-Line Engine,113Nm@4400rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1735,1515,2450,1490,1495,1103,1335,5 Speed,Front Wheel Drive,Electric,4.8,Disc,Drum,"Tubeless, Radial",0,4.0,160.0,378.0,10.5:1,12.9,170
Kolkata,Hatchback,70000,Maruti,Maruti Alto,2011,3903,LXi,150000,2011,Third Party insurance,Petrol,5,WB06,Second Owner,Manual,19.7,796,46.3bhp@6200rpm,Others,In-Line Engine,62Nm@3000rpm,3.0,SOHC,MPFI,68.5 x 72.0 mm,No,No,3495,1475,1460,2360,1295,1290,705,1140,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",12,5.0,184.0,352.0,10.5:1,17.7,170
Kolkata,Hatchback,48005,Mahindra,Mahindra KUV 100 NXT,2017,6067,G80 K4 Plus,407000,Jun 2017,Third Party insurance,Petrol,6,WB02,First Owner,Manual,18.15,1198,82bhp@5500rpm,White,mFALCON G80 Engine,115Nm@3500-3600rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3700,1735,1655,2385,1490,1490,935,1490,5 Speed,Front Wheel Drive,Power,5.05,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,243.0,10.5:1,14.5,160
Kolkata,Hatchback,8625,Hyundai,Hyundai Santro,2019,6667,Sportz BSIV,459999,Jul 2019,Zero Dep,Petrol,5,WB18,First Owner,Manual,20.3,1086,68bhp@5500rpm,Silver,1.1 litre Petrol Engine,99Nm@4500 rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3610,1645,1560,2400,1463,1481,1050,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,235.0,10.5:1,12.9,170
Kolkata,Hatchback,10000,Tata,Tata Altroz,2020,6834,XZ BSVI,725000,2020,Third Party insurance,Petrol,5,WB20,First Owner,Manual,19.33,1199,86.83bhp@6000rpm,Others,1.2 l Revotron,113Nm@3300rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3990,1755,1523,2501,1490,1495,1025,1490,5-Speed,Front Wheel Drive,Electric,5.0,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,345.0,10.5:1,12.9,170
Kolkata,Sedan,67000,Skoda,Skoda Laura,2012,3075,Elegance 2.0 TDI CR MT,340000,Jun 2012,Third Party insurance,Diesel,5,WB02,First Owner,Manual,20.0,1968,108.5bhp@4200rpm,Maroon,Turbocharged Diesel Engin,250Nm@1500-2500rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Yes,No,4569,1769,1485,2578,1490,1495,1389,1971,5 Speed,Front Wheel Drive,Power,5.1,Disc,Disc,"Tubeless,Radial",16,4.0,184.0,560.0,9.6:1,12.9,170
Kolkata,Hatchback,10000,Tata,Tata Altroz,2020,6834,XZ BSVI,735000,2020,Third Party insurance,Petrol,5,WB20,First Owner,Manual,19.33,1199,86.83bhp@6000rpm,Others,1.2 l Revotron,113Nm@3300rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3990,1755,1523,2501,1490,1495,1025,1490,5-Speed,Front Wheel Drive,Electric,5.0,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,345.0,10.5:1,12.9,170
Kolkata,SUV,50000,Hyundai,Hyundai Creta,2018,1445,1.6 CRDi SX Option,1200000,2018,Third Party insurance,Diesel,5,WB02,First Owner,Manual,19.67,1582,126.2bhp@4000rpm,Others,U2 CRDI VGT Engine,259.9Nm@1900-2750rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4270,1780,1630,2590,1490,1495,1300,1490,6 Speed,Front Wheel Drive,Power,5.3,Disc,Drum,Tubeless,17,5.0,184.0,400.0,10.5:1,10.5,190
Kolkata,Hatchback,60000,Maruti,Maruti Zen Estilo,2011,4401,LXI,145000,2011,Third Party insurance,Petrol,5,WB02,Third Owner,Manual,19.0,998,67.1bhp@6200rpm,Red,K Series Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3600,1475,1595,2360,1295,1290,845,1275,5 Speed,Front Wheel Drive,Power,4.6,Ventilated Disc,Drum,"Tubeless, Radial",13,5.0,184.0,352.0,10.5:1,16.26,170
Kolkata,Hatchback,60000,Maruti,Maruti Celerio,2017,3980,ZXI,350000,2017,Third Party insurance,Petrol,5,WB02,Third Owner,Manual,23.1,998,67.04bhp@6000rpm,Others,K10B Engine,90Nm@3500rpm,3.0,DOHC,MPFi,73 X 82 mm,No,No,3715,1635,1565,2425,1420,1410,835,1250,5 Speed ,Front Wheel Drive,Power,4.7,Ventilated Disc,Drum,"Tubeless, Radial",0,5.0,184.0,235.0,11.0:1,15.05,150
Kolkata,SUV,34000,Audi,Audi Q5,2014,106,2.0 TDI Premium Plus,1950000,Apr 2014,Comprehensive,Diesel,5,WB02,First Owner,Automatic,14.16,1968,174.3bhp@4200rpm,Brown,TDI Quattro Engine ,380Nm@1750-2500rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4629,2089,1655,2807,1617,1614,1830,2430,7 Speed,All Wheel Drive,Power,5.8,Ventilated Disc,Disc,"Tubeless,Radial",17,5.0,184.0,540.0,10.5:1,9.0,200
Kolkata,Hatchback,60000,Maruti,Maruti A-Star,2012,3894,Vxi,300000,2012,Third Party insurance,Petrol,5,WB36,First Owner,Manual,19.0,998,66.1bhp@6200rpm,Others,K Series Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFI,73.0 X 79.5 mm,No,No,3500,1600,1490,2360,1405,1400,1103,1320,5 Speed,Front Wheel Drive,Power,4.5,Ventilated Disc,Drum,"Tubeless,Radial",13,5.0,184.0,352.0,10:1,12.9,170
Kolkata,MUV,152000,Toyota,Toyota Innova,2014,2277,2.5 G (Diesel) 7 Seater BS IV,695000,Oct 2014,Comprehensive,Diesel,7,WB02,First Owner,Manual,12.99,2494,100.6bhp@3600rpm,Brown,2KD-FTV Diesel Engine,200Nm@1200-3600rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4585,1760,1760,2750,1510,1510,1600,2300,5 Speed,RWD,Power,5.4,Ventilated Disc,Drum,"Tubeless,Radial",0,5.0,184.0,300.0,10.5:1,13.3,155
Kolkata,SUV,45000,Land Rover,Land Rover Range Rover Sport,2014,8046,3.0 D HSE Dynamic Black,5600000,Dec 2014,Third Party insurance,Diesel,5,WB02,First Owner,Automatic,12.65,3993,296bhp@5500rpm,White,In-Line Engine,400Nm@1500-4000rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Twin,Yes,4879,2220,1803,2923,1690,1685,2115,1490,8 Speed,4WD,Power,5.1,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",20,5.0,184.0,780.0,10.5:1,7.2,210
Kolkata,Sedan,56766,Toyota,Toyota Corolla Altis,2013,2149,1.8 J,399000,Nov 2013,Third Party insurance,Petrol,5,WB02,Third Owner,Manual,14.53,1798,138bhp@6400rpm,Blue,2ZR-FE Gasoline 4Cylinder,173Nm@4000rpm,4.0,DOHC,EFI(Electronic Fuel Injection),73.0 X 89.4 mm,No,No,4540,1760,1480,2600,1530,1535,1103,1490,6 Speed,Front Wheel Drive,Power,5.3,Ventilated Disc,Solid Disc ,"Tubeless,Radial",15,4.0,184.0,352.0,10.5:1,10.42,170
Kolkata,SUV,7114,Tata,Tata New Safari,2022,8311,XZA Plus 6 Str AT BSVI,2109000,Jun 2022,Third Party insurance,Diesel,6,WB02,First Owner,Automatic,14.08,1956,167.67bhp@3750rpm,Blue,Kryotec 2.0 L Turbocharged Engine,350Nm@1750-2500rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,4661,1894,1786,2741,1490,1495,1825,1490,6-Speed,Front Wheel Drive,Power,5.1,Disc,Disc,"Tubeless, Radial",18,5.0,184.0,73.0,10.5:1,12.9,170
Kolkata,SUV,25508,Tata,Tata New Safari,2021,8311,XZA Plus 6 Str AT BSVI,2000000,Jun 2021,Comprehensive,Diesel,6,WB26,First Owner,Automatic,14.08,1956,167.67bhp@3750rpm,Sky Blue,Kryotec 2.0 L Turbocharged Engine,350Nm@1750-2500rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,4661,1894,1786,2741,1490,1495,1825,1490,6-Speed,Front Wheel Drive,Power,5.1,Disc,Disc,"Tubeless, Radial",18,5.0,184.0,73.0,10.5:1,12.9,170
Kolkata,Hatchback,39369,Maruti,Maruti Wagon R,2012,4349,LXI BS IV,217000,Nov 2012,Comprehensive,Petrol,5,WB12,First Owner,Manual,18.9,998,67.1bhp@6200rpm,Silver,K Series Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3595,1475,1700,2400,1295,1290,870,1350,5 Speed,Front Wheel Drive,Power,4.6,Ventilated Disc,Drum,"Tubeless, Radial",13,4.0,184.0,352.0,10.5:1,12.9,170
Kolkata,SUV,96707,Mahindra,Mahindra XUV500,2018,7798,W5,886000,Jun 2018,Comprehensive,Diesel,7,WB26,First Owner,Manual,18.9,2179,152.87bhp@3750rpm,Others,mHawk155 Diesel Engine,360Nm@1750-2800rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Yes,No,4585,1890,1785,2700,1600,1600,1595,2510,6 Speed,Front Wheel Drive,Power,5.6,Ventilated Disc,Disc,Tubeless Tyres,0,5.0,184.0,352.0,16.5:1,12.9,170
Kolkata,Hatchback,50000,Hyundai,Hyundai i20 Active,2016,1665,1.2 SX,550000,2016,Third Party insurance,Petrol,5,WB26,First Owner,Manual,17.19,1197,81.86bhp@6000rpm,Others,VTVT Petrol Engine,114.73Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1760,1555,2570,1490,1495,1040,1490,5 Speed,Front Wheel Drive,Power,5.2,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,285.0,10.5:1,14.0,160
Kolkata,Hatchback,30345,Renault,Renault KWID,2019,7428,RXL,327000,Jun 2019,Third Party insurance,Petrol,5,WB20,First Owner,Manual,22.25,799,53.26bhp@5600rpm,Red,0.8 SCe,72Nm@4250rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3731,1579,1474,2520,1490,1495,690,1490,5 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Radial, Tubeless",0,5.0,184.0,279.0,10.5:1,12.9,170
